CLOUD,Name,EntrezIDs,Symbols
CLOUD243,Leflunomide,1723;196;2185;1559;1559;1544;9429;6530;6531;9734;1812;1813;9367;836;5914;1576;79915;4780;2737;2099;2101;190;26054;6607;123228;55775;4323;9970;3315;3064;57337,DHODH;AHR;PTK2B;CYP2C9;CYP2C9;CYP1A2;ABCG2;SLC6A2;SLC6A3;HDAC9;CYP1A2;DRD1;DRD2;RAB9A;CASP3;RARA;CYP3A4;ATAD5;NFE2L2;GLI3;ESR1;ESRRA;DHODH;NR0B1;AHR;SENP6;SMN2;SENP8;TDP1;MMP14;NR1I3;HSPB1;HTT;SENP7;DHODH;SLC6A2;SLC6A3;CYP1A2
CLOUD244,Probenecid,9356;55867;9376;24145;50833;1559;1557;1558;1576;6582;6580;8714;10257;10057;9194;6584;368;4363;6579;6566;6554;9356;387775;9376;1244;1244;85320;55867;53919;10864;116085;56606;213;2099;771;367;760;768,SLC22A6;SLC22A11;SLC22A8;PANX1;TAS2R16;CYP2C9;CYP2C19;CYP2C8;CYP3A4;SLC22A2;SLC22A1;ABCC3;ABCC4;ABCC5;SLC16A7;SLC22A5;ABCC6;ABCC1;SLCO1A2;SLC16A1;SLC10A1;SLC22A6;SLC22A10;SLC22A8;ABCC2;ABCC2;ABCC11;SLC22A11;SLCO1C1;SLC22A7;SLC22A12;SLC2A9;ALB;SLC22A8;ESR1;CA12;SLC22A6;AR;SLC22A12;CA2;SLC22A11;ABCC2;CA9;SLC22A6;SLC22A8;SLC22A11;CA2;CA12;CA9
CLOUD245,Pyrazinamide,7498;316;1544;1576;10242;2099;2100;1557;1559;1565,XDH;AOX1;CYP1A2;CYP3A4;KCNMB2;CYP1A2;CYP3A4;ESR1;ESR2;CYP2C19;CYP2C9;CYP2D6
CLOUD246,Baclofen,2550;9568;9376;4780;4790;140;5243,GABBR1;GABBR2;SLC22A8;NFE2L2;NFKB1;ADORA3;GABBR2;GABBR1;ABCB1;GABBR1;ADORA3;GABBR1
CLOUD247,Clofibrate,5465;1571;2939;1576;1576;1543;1548;1555;1579;1579;1544;3725;1072;2099;7157;983;1565;1557,PPARA;CYP2E1;GSTA2;CYP3A4;CYP3A4;CYP1A1;CYP2A6;CYP2B6;CYP4A11;CYP4A11;CYP1A2;JUN;CFL1;CYP3A4;ESR1;TP53;CDK1;CYP2D6;CYP2C19;PPARA
CLOUD248,Pyrazinoic Acid,7498;316;1544;1576;338442;29994,XDH;AOX1;CYP1A2;CYP3A4;HCAR2;BAZ2B
CLOUD249,Valproic Acid,9734;18;36;4967;7915;6323;3066;5465;5467;5468;1548;1548;1555;1559;1559;1577;5742;1544;1562;1557;1557;1558;1576;1576;54657;54576;54575;54578;54659;7364;7366;54600;54658;54658;9356;6584;9376;9376;6566;10864;213;10013;8841;51564;79885;55869;3065;1565;83933;10014;9759,HDAC9;ABAT;ACADSB;OGDH;ALDH5A1;SCN1A;HDAC2;PPARA;PPARD;PPARG;CYP2A6;CYP2A6;CYP2B6;CYP2C9;CYP2C9;CYP3A5;PTGS1;CYP1A2;CYP2C18;CYP2C19;CYP2C19;CYP2C8;CYP3A4;CYP3A4;UGT1A4;UGT1A8;UGT1A10;UGT1A6;UGT1A3;UGT2B7;UGT2B15;UGT1A9;UGT1A1;UGT1A1;SLC22A6;SLC22A5;SLC22A8;SLC22A8;SLC16A1;SLC22A7;ALB;HDAC6;HDAC9;CYP1A2;HDAC3;ALDH5A1;HDAC7;HDAC11;HDAC8;CYP3A4;ABAT;CYP2C19;CYP2C9;HDAC1;HDAC2;CYP2D6;HDAC10;HDAC5;HDAC4;ALDH5A1
CLOUD250,Carboplatin,6647;7498;4353;2952;4489;4502;2950;2944;1728;1317;1318;538;540;9429;1244;4137;51426;7398,SOD1;XDH;MPO;GSTT1;MT1A;MT2A;GSTP1;GSTM1;NQO1;SLC31A1;SLC31A2;ATP7A;ATP7B;ABCG2;ABCC2;MAPT;POLK;USP1
CLOUD251,Theophylline,134;135;136;5142;8654;5141;5139;3066;8904;81502;23420;142;79608;26140;1576;1544;1544;100;100;1571;1543;1543;1545;1558;1559;1565;10864;6256;107;140;2099;5914;5143;5140;248;249;9373,ADORA1;ADORA2A;ADORA2B;PDE4B;PDE5A;PDE4A;PDE3A;HDAC2;CPNE1;HM13;NOMO1;PARP1;RIC3;TTLL3;CYP3A4;CYP1A2;CYP1A2;ADA;ADA;CYP2E1;CYP1A1;CYP1A1;CYP1B1;CYP2C8;CYP2C9;CYP2D6;SLC22A7;RXRA;ADORA1;ADORA2A;ADORA2B;ADCY1;ADORA3;ESR1;RARA;PDE4C;PDE3B;ADORA1;ADORA1;ADORA2A;ADORA2B;ADORA3;ALPI;ALPL;PLAA
CLOUD252,Fosfomycin,,
CLOUD253,Tranexamic Acid,5340;6565;5243,PLG;SLC15A2;ABCB1;PLG;PLG;PLG
CLOUD254,Piperazine,2562;1565;6256;2737;5914;2099;1588,GABRB3;CYP2D6;RXRA;GLI3;RARA;ESR1;CYP19A1
CLOUD255,Auranofin,25824;3551;213;2908;150;1815;1814;151;140;2534,PRDX5;IKBKB;ALB;NR3C1;ADRA2A;DRD4;DRD3;ADRA2B;ADORA3;FYN
CLOUD256,Triflupromazine,1812;1813;3357;1128;1129;590;5243;3458;1544;7157;1565,DRD1;DRD2;HTR2B;CHRM1;CHRM2;BCHE;ABCB1;IFNG;CYP1A2;DRD1;TP53;ABCB1;CYP2D6;DRD2
CLOUD257,6-Hydroxybuspirone,3350;1813;1576;1577;1551;1565;5243,HTR1A;DRD2;CYP3A4;CYP3A5;CYP3A7;CYP2D6;ABCB1
CLOUD258,Pinacidil,1576;5243;10060;3767,CYP3A4;CYP3A4;ABCB1;ABCC9;KCNJ11;ABCC9;ABCC9
CLOUD259,Ditiocarb,1571,CYP2E1;CYP2E1
CLOUD260,Amantadine,116443;1139;1813;1137;1136;1644;4129;6582;6580;10280;55244;2902;2903;2904;2905;2906;116444,GRIN3A;CHRNA7;DRD2;CHRNA4;CHRNA3;DDC;MAOB;SLC22A2;SLC22A1;SLC22A2;SIGMAR1;SLC47A1;SLC22A1;GRIN1;GRIN2A;GRIN2B;GRIN2C;GRIN2D;GRIN3A;GRIN3B;SIGMAR1
CLOUD261,Succinylcholine,57053;1139;1128;1129;1131;590,CHRNA10;CHRNA7;CHRM1;CHRM2;CHRM3;BCHE
CLOUD262,Buspirone,3350;1813;1576;1577;1551;1565;5243;146;147;148;3356;3357;3358;10280;4780;3757;2737;2099;2101;6582;55244;1814;216;367;146802,HTR1A;DRD2;CYP3A4;CYP3A5;CYP3A7;CYP2D6;ABCB1;HTR1A;ADRA1D;ADRA1B;ADRA1A;DRD2;HTR2A;HTR2B;HTR2C;SIGMAR1;NFE2L2;KCNH2;GLI3;ESR1;ESRRA;SLC22A2;SLC47A1;DRD3;ALDH1A1;AR;SLC47A2;HTR1A;DRD2;ADRA1D;HTR2A;HTR2C;DRD3;HTR2B;SIGMAR1;SLC47A1
CLOUD263,Phensuximide,1557;8912,CYP2C19;CACNA1H
CLOUD264,Aprepitant,6869;1576;1576;1577;1577;1551;1551;1544;1557;1557;1559;1559;6870,TACR1;CYP3A4;CYP3A4;CYP3A5;CYP3A5;CYP3A7;CYP3A7;CYP1A2;CYP2C19;CYP2C19;CYP2C9;CYP2C9;CYP3A4;TACR1;TACR3;TACR1;TACR1;TACR3
CLOUD265,Foscarnet,9356;6566;759,SLC22A6;SLC16A1;CA1
CLOUD266,Guanadrel,6530;4843,SLC6A2;NOS2
CLOUD267,Varenicline,1137;1139;1136;8973;1141;1135;1143,CHRNA4;CHRNA7;CHRNA3;CHRNA6;CHRNB2;CHRNA2;CHRNA3;CHRNA4;CHRNB2;CHRNB4;CHRNB2;CHRNA4;CHRNB4;CHRNA2;CHRNB2;CHRNB2
